group,file,id,step_idx,question,baseline_epoch,final_epoch,final_flip,efficacy,specificity,repr_step_answer_before_mean,repr_step_answer_after_mean,repr_step_answer_delta_mean,repr_step_answer_before_last4,repr_step_answer_after_last4,repr_step_answer_delta_last4,repr_answer_removed_before_mean,repr_answer_removed_after_mean,repr_answer_removed_delta_mean,repr_answer_removed_before_last4,repr_answer_removed_after_last4,repr_answer_removed_delta_last4,attn_answer_to_step_before_mean,attn_answer_to_step_after_mean,attn_answer_to_step_delta_mean,attn_answer_to_step_before_last4,attn_answer_to_step_after_last4,attn_answer_to_step_delta_last4,attn_answer_to_prefix_before_mean,attn_answer_to_prefix_after_mean,attn_answer_to_prefix_delta_mean,attn_answer_to_prefix_before_last4,attn_answer_to_prefix_after_last4,attn_answer_to_prefix_delta_last4,attn_answer_to_post_step_before_mean,attn_answer_to_post_step_after_mean,attn_answer_to_post_step_delta_mean,attn_answer_to_post_step_before_last4,attn_answer_to_post_step_after_last4,attn_answer_to_post_step_delta_last4,warnings_before,warnings_after
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s0.out,MDSA_2009_8_2,1,The period of rotation for each planet in our solar system is different. The period of rotation for Earth is,0,5,0,99.980870,100.000000,0.688352,0.672653,-0.015699,0.763191,0.762564,-0.000627,0.998573,0.998517,-0.000056,0.997855,0.997465,-0.000390,0.016782,0.015909,-0.000872,0.006145,0.007938,0.001793,0.695374,0.694519,-0.000854,0.646484,0.640625,-0.005859,0.287659,0.289337,0.001678,0.347168,0.351562,0.004395,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s0.out,Mercury_7212993,1,Which of these gases is the most abundant greenhouse gas in the lower atmosphere of Earth?,0,5,0,99.323022,100.000000,0.649928,0.628436,-0.021492,0.807015,0.763425,-0.043589,0.997433,0.996189,-0.001244,0.996708,0.994057,-0.002651,0.048401,0.047928,-0.000473,0.010017,0.009697,-0.000320,0.659546,0.656921,-0.002625,0.650391,0.639648,-0.010742,0.292404,0.295288,0.002884,0.340820,0.350586,0.009766,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s0.out,AKDE&ED_2008_8_47,3,"As stream velocity decreases, which factor will likely increase?",0,5,0,99.656302,100.000000,0.660578,0.649518,-0.011059,0.749440,0.719125,-0.030316,0.997909,0.996774,-0.001135,0.997109,0.995631,-0.001479,0.011355,0.011085,-0.000270,0.004805,0.004503,-0.000301,0.689209,0.697449,0.008240,0.593750,0.638672,0.044922,0.299133,0.291290,-0.007843,0.401367,0.356445,-0.044922,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s0.out,Mercury_7212818,1,Scientists present the results of their investigations to others for review because,0,5,1,99.276542,100.000000,0.720927,0.678506,-0.042421,0.786410,0.725245,-0.061165,0.996495,0.994060,-0.002435,0.995441,0.988554,-0.006887,0.018911,0.018164,-0.000748,0.014648,0.011627,-0.003021,0.648285,0.636566,-0.011719,0.609375,0.536621,-0.072754,0.332932,0.345352,0.012421,0.376953,0.451660,0.074707,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s0.out,Mercury_7171605,1,Students are observing two fossils in a lab. They are told by the teacher that the fossils were found in different rock layers. What can the students most likely determine from just observing the fossils?,0,5,0,99.919056,100.000000,0.670628,0.663103,-0.007526,0.784229,0.773149,-0.011080,0.998547,0.996357,-0.002190,0.997943,0.992722,-0.005221,0.015651,0.015895,0.000244,0.007172,0.009415,0.002243,0.739807,0.726135,-0.013672,0.664062,0.607422,-0.056641,0.244904,0.257935,0.013031,0.329102,0.383301,0.054199,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s0.out,Mercury_7249708,1,Which immune system function is carried out by antibodies?,0,5,0,99.714373,100.000000,0.613419,0.608970,-0.004449,0.789573,0.786315,-0.003258,0.997465,0.997039,-0.000426,0.996312,0.994373,-0.001939,0.061377,0.061847,0.000469,0.005405,0.007401,0.001995,0.673889,0.663025,-0.010864,0.639648,0.589844,-0.049805,0.264206,0.275162,0.010956,0.354492,0.402832,0.048340,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s0.out,Mercury_405873,3,Which statement best describes how the Internet has helped improve life for many people?,0,5,0,97.139565,100.000000,0.706073,0.708078,0.002005,0.796167,0.818118,0.021951,0.996163,0.996412,0.000249,0.994412,0.996574,0.002162,0.039553,0.039145,-0.000408,0.014969,0.016129,0.001160,0.749390,0.759521,0.010132,0.683594,0.704102,0.020508,0.210571,0.201309,-0.009262,0.302246,0.279785,-0.022461,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s0.out,Mercury_180005,7,The best description of the troposphere is the layer of the atmosphere with the,0,5,0,99.565936,100.000000,0.609043,0.605086,-0.003957,0.782520,0.743466,-0.039054,0.996642,0.997964,0.001323,0.995697,0.996525,0.000828,0.037795,0.035382,-0.002413,0.006783,0.006565,-0.000217,0.754517,0.759766,0.005249,0.692383,0.692383,0.000000,0.207840,0.204849,-0.002991,0.300781,0.301758,0.000977,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s0.out,Mercury_7064575,7,Coal-powered plants are designed specifically to convert,0,5,1,99.256863,100.000000,0.648900,0.642746,-0.006154,0.763453,0.724895,-0.038558,0.998948,0.997556,-0.001392,0.998417,0.995940,-0.002477,0.005903,0.006527,0.000624,0.002766,0.004053,0.001287,0.658142,0.654419,-0.003723,0.620117,0.636719,0.016602,0.335968,0.339432,0.003464,0.376953,0.359375,-0.017578,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s0.out,Mercury_7171605,5,Students are observing two fossils in a lab. They are told by the teacher that the fossils were found in different rock layers. What can the students most likely determine from just observing the fossils?,0,5,0,99.665162,90.000000,0.682310,0.680832,-0.001478,0.785739,0.781263,-0.004476,0.997614,0.997917,0.000303,0.996104,0.997680,0.001576,0.015577,0.016709,0.001132,0.006954,0.007904,0.000950,0.775757,0.781982,0.006226,0.681641,0.703125,0.021484,0.208664,0.201797,-0.006866,0.311035,0.288574,-0.022461,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s0.out,Mercury_7103600,1,A student investigates the effects of fertilizer on corn plants by performing the following steps.1. Plant groups of corn plants in the same type and amount of soil in full sunlight.2. Add the same amount of different brands of fertilizer to each group.3. Water the plants for 5 minutes each day.4. Measure the heights of the plants each day. What is the independent variable in this investigation?,0,5,0,99.227233,100.000000,0.619888,0.633380,0.013492,0.753324,0.742478,-0.010846,0.997967,0.997741,-0.000227,0.997508,0.997284,-0.000224,0.041780,0.042047,0.000267,0.008911,0.009590,0.000679,0.693542,0.692200,-0.001343,0.631836,0.653320,0.021484,0.264282,0.265778,0.001495,0.358398,0.337402,-0.020996,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s0.out,Mercury_409647,3,"Nutrient-laden waters from heavy rains flow into the Gulf of Mexico. This produces an algae bloom in the ocean environment. As the algae decays, it uses up large amounts of oxygen along the coastline. Which will most likely happen to the area as a result?",0,5,0,99.906056,100.000000,0.590504,0.597335,0.006831,0.766525,0.764747,-0.001778,0.998885,0.998815,-0.000070,0.998740,0.998927,0.000187,0.028553,0.028309,-0.000244,0.002140,0.002010,-0.000130,0.499672,0.507469,0.007797,0.445312,0.475586,0.030273,0.471710,0.463898,-0.007812,0.553711,0.521973,-0.031738,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s0.out,MDSA_2009_5_20,3,"All natural resources on Earth are either renewable or nonrenewable. Whether a resource is renewable or nonrenewable depends on how fast or slow the resource is replaced. If the resource is used faster than it is replaced, then the resource will, in time, disappear. Which activity shows the use of a nonrenewable natural resource?",0,5,0,99.352429,100.000000,0.652498,0.634029,-0.018469,0.782511,0.724141,-0.058370,0.998885,0.998925,0.000040,0.998761,0.998322,-0.000439,0.006935,0.007668,0.000733,0.004156,0.004482,0.000326,0.722900,0.728333,0.005432,0.686523,0.706055,0.019531,0.270370,0.263962,-0.006409,0.309082,0.289795,-0.019287,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s0.out,Mercury_415093,0,Which of these chemical equations demonstrates the law of conservation of mass as it applies to the combustion of ethane?,0,5,1,99.532259,100.000000,0.662922,0.640840,-0.022082,0.778337,0.752096,-0.026240,0.997396,0.997773,0.000377,0.994641,0.995940,0.001300,0.019280,0.016213,-0.003067,0.008568,0.006699,-0.001869,0.750122,0.752319,0.002197,0.700195,0.689453,-0.010742,0.230774,0.231583,0.000809,0.291992,0.304443,0.012451,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s0.out,Mercury_414504,7,Students have a rock sample that may contain the mineral hematite. They know that hematite has a red or rusty streak. How can the students determine the color of the streak in the rock sample?,0,5,0,99.250681,100.000000,0.689224,0.685135,-0.004089,0.781164,0.779558,-0.001606,0.996010,0.997259,0.001249,0.994835,0.996927,0.002092,0.027563,0.025973,-0.001590,0.009575,0.009415,-0.000160,0.771362,0.773193,0.001831,0.682617,0.707031,0.024414,0.201416,0.200790,-0.000626,0.308105,0.283691,-0.024414,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s0.out,Mercury_SC_402638,11,"The following mountain ranges: the Alps, Appalachians, and Himalayas are formed from",0,5,0,99.472923,100.000000,0.636763,0.618613,-0.018151,0.770967,0.698294,-0.072673,0.998263,0.998147,-0.000117,0.998241,0.997687,-0.000554,0.012575,0.012354,-0.000221,0.005783,0.004459,-0.001324,0.777832,0.782593,0.004761,0.695312,0.725586,0.030273,0.209244,0.204849,-0.004395,0.299561,0.269043,-0.030518,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s0.out,MDSA_2007_8_17,11,A student has one liter of feathers and one liter of iron nails. Which statement best compares the masses of the two samples?,0,5,1,99.234461,100.000000,0.695646,0.675499,-0.020147,0.820040,0.709736,-0.110304,0.994954,0.995888,0.000933,0.994163,0.991246,-0.002917,0.027120,0.024860,-0.002260,0.007454,0.006634,-0.000820,0.771606,0.743408,-0.028198,0.656250,0.578125,-0.078125,0.201385,0.231201,0.029816,0.335938,0.415039,0.079102,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s0.out,Mercury_7212818,7,Scientists present the results of their investigations to others for review because,0,5,1,95.199336,100.000000,0.723270,0.727095,0.003825,0.792125,0.805570,0.013445,0.997196,0.996904,-0.000292,0.996631,0.996269,-0.000362,0.015573,0.016342,0.000769,0.009186,0.010971,0.001785,0.756165,0.758606,0.002441,0.662109,0.681641,0.019531,0.228134,0.225052,-0.003082,0.328125,0.307129,-0.020996,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s0.out,Mercury_175385,11,What happens to a wooden log when it is burned?,0,5,0,97.781500,95.000000,0.674401,0.671069,-0.003332,0.791321,0.764841,-0.026481,0.998183,0.997234,-0.000949,0.997486,0.994878,-0.002608,0.017620,0.018200,0.000580,0.007179,0.008335,0.001156,0.765015,0.767700,0.002686,0.666016,0.663086,-0.002930,0.217484,0.213760,-0.003723,0.326660,0.327637,0.000977,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s0.out,Mercury_7221655,12,"Electric cars are expensive to own, and recharging stations are not readily available. Unlike cars that run on fossil fuels, electric cars produce no carbon monoxide when being driven. Which of the following best explains why people choose to use this technology?",0,5,0,95.884942,100.000000,0.671679,0.657039,-0.014640,0.783403,0.765708,-0.017694,0.993734,0.993629,-0.000105,0.990983,0.989239,-0.001744,0.041644,0.038486,-0.003158,0.007011,0.007591,0.000580,0.715332,0.715698,0.000366,0.657227,0.658203,0.000977,0.243210,0.245895,0.002686,0.335449,0.333984,-0.001465,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s1.out,Mercury_7212818,0,Scientists present the results of their investigations to others for review because,0,5,0,99.824965,95.000000,0.684829,0.660614,-0.024214,0.768618,0.732746,-0.035872,0.998169,0.998404,0.000235,0.997650,0.997582,-0.000068,0.008293,0.008624,0.000331,0.005173,0.004822,-0.000351,0.639099,0.638031,-0.001068,0.602539,0.623047,0.020508,0.353180,0.353302,0.000122,0.392578,0.372070,-0.020508,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s1.out,Mercury_7064575,3,Coal-powered plants are designed specifically to convert,0,5,1,99.963663,100.000000,0.671134,0.665468,-0.005666,0.788001,0.791794,0.003794,0.998976,0.998807,-0.000169,0.998676,0.998396,-0.000280,0.006318,0.005929,-0.000389,0.003941,0.004295,0.000355,0.641205,0.643707,0.002502,0.610352,0.625000,0.014648,0.352295,0.350250,-0.002045,0.385254,0.371582,-0.013672,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s1.out,Mercury_185010,3,"Certain trees, such as the dogwood, can be inhabited by a fungus that damages their leaves. Which of the following best describes the relationship between the tree and the fungus?",0,5,0,99.929757,100.000000,0.648525,0.621344,-0.027180,0.774405,0.718667,-0.055738,0.998436,0.997584,-0.000852,0.997984,0.995345,-0.002639,0.010346,0.009561,-0.000785,0.003693,0.005363,0.001671,0.737122,0.729065,-0.008057,0.625977,0.610352,-0.015625,0.252350,0.261414,0.009064,0.370605,0.383301,0.012695,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s1.out,Mercury_7171605,3,Students are observing two fossils in a lab. They are told by the teacher that the fossils were found in different rock layers. What can the students most likely determine from just observing the fossils?,0,5,0,99.674406,100.000000,0.665284,0.662666,-0.002617,0.768934,0.779871,0.010936,0.998655,0.998623,-0.000032,0.998039,0.998248,0.000210,0.011284,0.012296,0.001012,0.005608,0.007900,0.002293,0.759827,0.757385,-0.002441,0.673828,0.669922,-0.003906,0.228958,0.229950,0.000992,0.320312,0.321777,0.001465,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s1.out,Mercury_7043820,7,"When cold temperatures are produced in a chemical reaction, the reaction is known as",0,5,0,99.989281,95.000000,0.786570,0.768119,-0.018451,0.842105,0.760531,-0.081574,0.962713,0.959696,-0.003017,0.968056,0.944386,-0.023670,0.072354,0.062126,-0.010228,0.041016,0.037170,-0.003845,0.674988,0.666199,-0.008789,0.593750,0.509766,-0.083984,0.252853,0.271912,0.019058,0.365234,0.453613,0.088379,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s1.out,Mercury_7271128,5,What is the complementary base to cytosine in DNA?,0,5,0,99.944841,95.000000,0.639703,0.612779,-0.026924,0.783811,0.704014,-0.079797,0.998576,0.997903,-0.000673,0.997801,0.993441,-0.004360,0.067393,0.066216,-0.001176,0.007923,0.009632,0.001709,0.673157,0.668823,-0.004333,0.641602,0.602539,-0.039062,0.259506,0.264816,0.005310,0.350586,0.387207,0.036621,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s1.out,TAKS_2009_8_36,5,How many elements are in the compound Mg(OH)2?,0,5,0,96.853988,100.000000,0.719152,0.722780,0.003628,0.809326,0.825306,0.015980,0.958092,0.966387,0.008295,0.934400,0.949354,0.014954,0.050115,0.048913,-0.001202,0.016830,0.017181,0.000351,0.725464,0.739563,0.014099,0.627930,0.670898,0.042969,0.224335,0.211807,-0.012527,0.354492,0.312744,-0.041748,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s1.out,Mercury_7094290,3,"It was once thought that living organisms could come from non-living matter. For example, people believed that flies would develop from rotting meat. This idea was later disproved primarily because of",0,5,0,99.829320,100.000000,0.695004,0.675100,-0.019904,0.796699,0.781812,-0.014887,0.998687,0.997912,-0.000774,0.998675,0.995982,-0.002693,0.016451,0.015022,-0.001429,0.008003,0.008179,0.000175,0.746033,0.748047,0.002014,0.695312,0.679688,-0.015625,0.237473,0.237122,-0.000351,0.297119,0.312500,0.015381,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s1.out,Mercury_7212818,3,Scientists present the results of their investigations to others for review because,0,5,1,97.631536,100.000000,0.729967,0.716317,-0.013650,0.798362,0.790916,-0.007446,0.988864,0.981230,-0.007633,0.979716,0.963819,-0.015897,0.020307,0.017376,-0.002931,0.009888,0.006966,-0.002922,0.681030,0.694153,0.013123,0.630859,0.669922,0.039062,0.298431,0.288406,-0.010025,0.357910,0.322754,-0.035156,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s1.out,AKDE&ED_2008_8_47,7,"As stream velocity decreases, which factor will likely increase?",0,5,0,99.905335,100.000000,0.641332,0.624109,-0.017222,0.773375,0.729290,-0.044086,0.994289,0.985709,-0.008580,0.992116,0.972385,-0.019731,0.045611,0.051186,0.005575,0.007332,0.010178,0.002846,0.727051,0.711853,-0.015198,0.609375,0.548340,-0.061035,0.227386,0.236618,0.009232,0.384277,0.441895,0.057617,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s1.out,Mercury_409647,1,"Nutrient-laden waters from heavy rains flow into the Gulf of Mexico. This produces an algae bloom in the ocean environment. As the algae decays, it uses up large amounts of oxygen along the coastline. Which will most likely happen to the area as a result?",0,5,0,88.160606,100.000000,0.615963,0.606471,-0.009491,0.813101,0.776077,-0.037024,0.998117,0.998066,-0.000051,0.998145,0.998507,0.000362,0.033669,0.033452,-0.000216,0.003448,0.003353,-0.000095,0.465744,0.469215,0.003471,0.440918,0.461426,0.020508,0.500122,0.497375,-0.002747,0.554688,0.534668,-0.020020,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s1.out,Mercury_7064575,9,Coal-powered plants are designed specifically to convert,0,5,0,99.941444,100.000000,0.646087,0.650857,0.004770,0.760082,0.756247,-0.003835,0.999175,0.999058,-0.000116,0.998921,0.998595,-0.000326,0.005133,0.005797,0.000664,0.002099,0.003588,0.001489,0.666809,0.665222,-0.001587,0.625000,0.625977,0.000977,0.328445,0.329132,0.000687,0.374023,0.370605,-0.003418,,
critical_lora_baseline_i09,npo_KL_sentencize_s=True_lr=0.0005_rs=1001_pos=True_ff2=False_critical_lora_baseline_i09_s1.out,Mercury_7221655,3,"Electric cars are expensive to own, and recharging stations are not readily available. Unlike cars that run on fossil fuels, electric cars produce no carbon monoxide when being driven. Which of the following best explains why people choose to use this technology?",0,5,0,99.318947,100.000000,0.699970,0.685913,-0.014057,0.790397,0.787138,-0.003259,0.998331,0.997022,-0.001309,0.998300,0.993974,-0.004326,0.009086,0.009586,0.000500,0.004845,0.005604,0.000759,0.608032,0.607727,-0.000305,0.581055,0.540527,-0.040527,0.382660,0.382812,0.000153,0.413574,0.453125,0.039551,,
